Ymd,mgii,uncertainty,source
2013-06-15,0.158,4.14E-04,15
2013-06-16,0.15873,4.15E-04,15
2013-06-17,0.1591,4.16E-04,15
2013-06-18,0.15928,4.16E-04,15
2013-06-19,0.15954,4.16E-04,15
2013-06-20,0.15996,4.17E-04,15
2013-06-21,0.16043,4.18E-04,15
2013-06-22,0.16052,4.18E-04,15
2013-06-23,0.16134,4.20E-04,15
2013-06-24,0.16121,4.19E-04,15
2013-06-25,0.16006,4.17E-04,15
2013-06-26,0.15872,4.15E-04,15
2013-06-27,0.15802,4.14E-04,15
2013-06-28,0.1575,4.13E-04,15
2013-06-29,0.1572,4.13E-04,15
2013-06-30,0.15739,4.13E-04,15
2013-07-01,0.15707,4.13E-04,15
2013-07-02,0.15758,4.13E-04,15
2013-07-03,0.15781,4.14E-04,15
2013-07-04,0.15861,4.15E-04,15
2013-07-05,0.15869,4.15E-04,15
2013-07-06,0.15934,4.16E-04,15
2013-07-07,0.159,4.16E-04,15
2013-07-08,0.15891,4.15E-04,15
2013-07-09,0.15884,4.15E-04,15
2013-07-10,0.15886,4.15E-04,15
2013-07-11,0.15931,4.16E-04,15
2013-07-12,0.15912,4.16E-04,15
2013-07-13,0.15896,4.15E-04,15
2013-07-14,0.15874,4.15E-04,15
2013-07-15,0.15909,4.16E-04,15
2013-07-16,0.15928,4.16E-04,15
2013-07-17,0.15918,4.16E-04,15
2013-07-18,0.16007,4.17E-04,15
2013-07-19,0.16094,4.19E-04,15
2013-07-20,0.16102,4.19E-04,15
2013-07-21,0.16091,4.19E-04,15
2013-07-22,0.16003,4.17E-04,15
2013-07-23,0.16,4.17E-04,15
2013-07-24,0.15944,4.16E-04,15
2013-07-25,0.15861,4.15E-04,15
2013-07-26,0.15799,4.14E-04,15
2013-07-27,0.15771,4.14E-04,15
2013-07-28,0.15733,4.13E-04,15
2013-07-29,0.15749,4.13E-04,15
2013-07-30,0.1575,4.13E-04,15
2013-07-31,0.15786,4.14E-04,15
2013-08-01,0.15861,4.15E-04,15
2013-08-02,0.15905,4.16E-04,15
2013-08-03,0.15908,4.16E-04,15
2013-08-04,0.15867,4.15E-04,15
2013-08-05,0.15874,4.15E-04,15
2013-08-06,0.15876,4.15E-04,15
2013-08-07,0.15833,4.15E-04,15
2013-08-08,0.15798,4.14E-04,15
2013-08-09,0.15734,4.13E-04,15
2013-08-10,0.15756,4.13E-04,15
2013-08-11,0.15793,4.14E-04,15
2013-08-12,0.15815,4.14E-04,15
2013-08-13,0.15809,4.14E-04,15
2013-08-14,0.15939,4.16E-04,15
2013-08-15,0.16041,4.18E-04,15
2013-08-16,0.16036,4.18E-04,15
2013-08-17,0.16098,4.19E-04,15
2013-08-18,0.16116,4.19E-04,15
2013-08-19,0.1612,4.19E-04,15
2013-08-20,0.1616,4.20E-04,15
2013-08-21,0.16083,4.19E-04,15
2013-08-22,0.16054,4.18E-04,15
2013-08-23,0.15991,4.17E-04,15
2013-08-24,0.15916,4.16E-04,15
2013-08-25,0.1583,4.14E-04,15
2013-08-26,0.15834,4.15E-04,15
2013-08-27,0.15821,4.14E-04,15
2013-08-28,0.15857,4.15E-04,15
2013-08-29,0.15829,4.14E-04,15
2013-08-30,0.15816,4.14E-04,15
2013-08-31,0.15839,4.15E-04,15
2013-09-01,0.15811,4.14E-04,15
2013-09-02,0.15838,4.15E-04,15
2013-09-03,0.15794,4.14E-04,15
2013-09-04,0.15804,4.14E-04,15
2013-09-05,0.15697,4.13E-04,15
2013-09-06,0.15684,4.12E-04,15
2013-09-07,0.15658,4.12E-04,15
2013-09-08,0.15633,4.12E-04,15
2013-09-09,0.15685,4.12E-04,15
2013-09-10,0.15724,4.13E-04,15
2013-09-11,0.15733,4.13E-04,15
2013-09-12,0.1575,4.13E-04,15
2013-09-13,0.15747,4.13E-04,15
2013-09-14,0.15674,4.12E-04,15
2013-09-15,0.15642,4.12E-04,15
2013-09-16,0.15596,4.11E-04,15
2013-09-17,0.15603,4.11E-04,15
2013-09-18,0.1557,4.11E-04,15
2013-09-19,0.15617,4.11E-04,15
2013-09-20,0.15739,4.13E-04,15
2013-09-21,0.15785,4.14E-04,15
2013-09-22,0.15818,4.14E-04,15
2013-09-23,0.1587,4.15E-04,15
2013-09-24,0.1595,4.16E-04,15
2013-09-25,0.16008,4.17E-04,15
2013-09-26,0.15979,4.17E-04,15
2013-09-27,0.15924,4.16E-04,15
2013-09-28,0.15826,4.14E-04,15
2013-09-29,0.1576,4.13E-04,15
2013-09-30,0.1576,4.13E-04,15
2013-10-01,0.15681,4.12E-04,15
2013-10-02,0.15687,4.12E-04,15
2013-10-03,0.15689,4.12E-04,15
2013-10-04,0.1571,4.13E-04,15
2013-10-05,0.15718,4.13E-04,15
2013-10-06,0.15728,4.13E-04,15
2013-10-07,0.15807,4.14E-04,15
2013-10-08,0.15825,4.14E-04,15
2013-10-09,0.15914,4.16E-04,15
2013-10-10,0.15963,4.17E-04,15
2013-10-11,0.15971,4.17E-04,15
2013-10-12,0.15884,4.15E-04,15
2013-10-13,0.15897,4.16E-04,15
2013-10-14,0.15848,4.15E-04,15
2013-10-15,0.15866,4.15E-04,15
2013-10-16,0.15914,4.16E-04,15
2013-10-17,0.15932,4.16E-04,15
2013-10-18,0.15935,4.16E-04,15
2013-10-19,0.15937,4.16E-04,15
2013-10-20,0.15974,4.17E-04,15
2013-10-21,0.1606,4.18E-04,15
2013-10-22,0.161,4.19E-04,15
2013-10-23,0.16121,4.19E-04,15
2013-10-24,0.16117,4.19E-04,15
2013-10-25,0.16133,4.19E-04,15
2013-10-26,0.1608,4.19E-04,15
2013-10-27,0.16045,4.18E-04,15
2013-10-28,0.16098,4.19E-04,15
2013-10-29,0.15967,4.17E-04,15
2013-10-30,0.15918,4.16E-04,15
2013-10-31,0.15858,4.15E-04,15
2013-11-01,0.159,4.16E-04,15
2013-11-02,0.15948,4.16E-04,15
2013-11-03,0.1599,4.17E-04,15
2013-11-04,0.16106,4.19E-04,15
2013-11-05,0.16107,4.19E-04,15
2013-11-06,0.16112,4.19E-04,15
2013-11-07,0.16022,4.18E-04,15
2013-11-08,0.15975,4.17E-04,15
2013-11-09,0.15973,4.17E-04,15
2013-11-10,0.15947,4.16E-04,15
2013-11-11,0.15988,4.17E-04,15
2013-11-12,0.15963,4.54E-04,16
2013-11-13,0.16194,4.21E-04,15
2013-11-14,0.16273,4.22E-04,15
2013-11-15,0.16368,4.24E-04,15
2013-11-16,0.16444,4.25E-04,15
2013-11-17,0.1651,4.27E-04,15
2013-11-18,0.16506,4.27E-04,15
2013-11-19,0.16445,4.25E-04,15
2013-11-20,0.16272,4.22E-04,15
2013-11-21,0.16169,4.20E-04,15
2013-11-22,0.16095,4.19E-04,15
2013-11-23,0.15957,4.16E-04,15
2013-11-24,0.15874,4.15E-04,15
2013-11-25,0.15794,4.14E-04,15
2013-11-26,0.15731,4.13E-04,15
2013-11-27,0.15761,4.13E-04,15
2013-11-28,0.15827,4.14E-04,15
2013-11-29,0.15827,4.14E-04,15
2013-11-30,0.15888,4.15E-04,15
2013-12-01,0.15967,4.17E-04,15
2013-12-02,0.16054,4.18E-04,15
2013-12-03,0.16048,4.18E-04,15
2013-12-04,0.16026,4.18E-04,15
2013-12-05,0.16115,4.19E-04,15
2013-12-06,0.16114,4.19E-04,15
2013-12-07,0.16139,4.20E-04,15
2013-12-08,0.16143,4.20E-04,15
2013-12-09,0.16257,4.22E-04,15
2013-12-10,0.16411,4.25E-04,15
2013-12-11,0.16523,4.27E-04,15
2013-12-12,0.16579,4.28E-04,15
2013-12-13,0.16555,4.28E-04,15
2013-12-14,0.16526,4.27E-04,15
2013-12-15,0.16473,4.26E-04,15
2013-12-16,0.16414,4.25E-04,15
2013-12-17,0.16352,4.24E-04,15
2013-12-18,0.16288,4.22E-04,15
2013-12-19,0.16141,4.20E-04,15
2013-12-20,0.16091,4.19E-04,15
2013-12-21,0.16011,4.17E-04,15
2013-12-22,0.15969,4.17E-04,15
2013-12-23,0.15946,4.16E-04,15
2013-12-24,0.15884,4.15E-04,15
2013-12-25,0.15886,4.15E-04,15
2013-12-26,0.15904,4.16E-04,15
2013-12-27,0.16016,4.17E-04,15
2013-12-28,0.15996,4.17E-04,15
2013-12-29,0.1603,4.18E-04,15
2013-12-30,0.16013,4.17E-04,15
2013-12-31,0.16037,4.18E-04,15
2014-01-01,0.16029,4.18E-04,15
2014-01-02,0.16123,4.19E-04,15
2014-01-03,0.16189,4.21E-04,15
2014-01-04,0.16245,4.22E-04,15
2014-01-05,0.16323,4.23E-04,15
2014-01-06,0.16357,4.24E-04,15
2014-01-07,0.16405,4.25E-04,15
2014-01-08,0.16405,4.25E-04,15
2014-01-09,0.16444,4.25E-04,15
2014-01-10,0.16462,4.26E-04,15
2014-01-11,0.16394,4.24E-04,15
2014-01-12,0.16356,4.24E-04,15
2014-01-13,0.162,4.21E-04,15
2014-01-14,0.16089,4.19E-04,15
2014-01-15,0.16001,4.17E-04,15
2014-01-16,0.15965,4.17E-04,15
2014-01-17,0.15931,4.16E-04,15
2014-01-18,0.15933,4.16E-04,15
2014-01-19,0.15949,4.16E-04,15
2014-01-20,0.16024,4.18E-04,15
2014-01-21,0.16113,4.19E-04,15
2014-01-22,0.16142,4.57E-04,16
2014-01-23,0.16242,4.21E-04,15
2014-01-24,0.16242,4.21E-04,15
2014-01-25,0.16235,4.21E-04,15
2014-01-26,0.16137,4.20E-04,15
2014-01-27,0.16031,4.18E-04,15
2014-01-28,0.16104,4.19E-04,15
2014-01-29,0.16151,4.20E-04,15
2014-01-30,0.16218,4.21E-04,15
2014-01-31,0.16185,4.20E-04,15
2014-02-01,0.16224,4.21E-04,15
2014-02-02,0.16304,4.23E-04,15
2014-02-03,0.16353,4.24E-04,15
2014-02-04,0.1644,4.25E-04,15
2014-02-05,0.16506,4.27E-04,15
2014-02-06,0.16521,4.27E-04,15
2014-02-07,0.16504,4.27E-04,15
2014-02-08,0.16385,4.24E-04,15
2014-02-09,0.16221,4.21E-04,15
2014-02-10,0.1613,4.19E-04,15
2014-02-11,0.16177,4.20E-04,15
2014-02-12,0.16222,4.21E-04,15
2014-02-13,0.16146,4.20E-04,15
2014-02-14,0.16093,4.19E-04,15
2014-02-15,0.16081,4.19E-04,15
2014-02-16,0.16042,4.18E-04,15
2014-02-17,0.1611,4.19E-04,15
2014-02-18,0.16082,4.19E-04,15
2014-02-19,0.16113,4.19E-04,15
2014-02-20,0.16163,4.20E-04,15
2014-02-21,0.16136,4.20E-04,15
2014-02-22,0.16111,4.19E-04,15
2014-02-23,0.16142,4.20E-04,15
2014-02-24,0.16267,4.22E-04,15
2014-02-25,0.16424,4.25E-04,15
2014-02-26,0.16582,4.28E-04,15
2014-02-27,0.16653,4.30E-04,15
2014-02-28,0.16649,4.30E-04,15
2014-03-01,0.16537,4.27E-04,15
2014-03-02,0.16493,4.26E-04,15
2014-03-03,0.1648,4.26E-04,15
2014-03-04,0.16448,4.26E-04,15
2014-03-05,0.16409,4.25E-04,15
2014-03-06,0.16351,4.24E-04,15
2014-03-07,0.16304,4.23E-04,15
2014-03-08,0.1618,4.20E-04,15
2014-03-09,0.16103,0.00132,17
2014-03-10,0.16093,4.19E-04,15
2014-03-11,0.16114,4.19E-04,15
2014-03-12,0.16142,4.20E-04,15
2014-03-13,0.16105,4.19E-04,15
2014-03-14,0.16156,4.20E-04,15
2014-03-15,0.16165,4.20E-04,15
2014-03-16,0.16144,4.20E-04,15
2014-03-17,0.16174,4.20E-04,15
2014-03-18,0.16207,4.21E-04,15
2014-03-19,0.16274,4.22E-04,15
2014-03-20,0.16322,4.23E-04,15
2014-03-21,0.16346,4.23E-04,15
2014-03-22,0.16378,4.24E-04,15
2014-03-23,0.16412,4.25E-04,15
2014-03-24,0.16426,4.25E-04,15
2014-03-25,0.16436,4.25E-04,15
2014-03-26,0.16509,4.63E-04,16
2014-03-27,0.16473,4.26E-04,15
2014-03-28,0.16462,4.26E-04,15
2014-03-29,0.16426,4.25E-04,15
2014-03-30,0.16295,4.23E-04,15
2014-03-31,0.16314,4.23E-04,15
2014-04-01,0.16287,4.22E-04,15
2014-04-02,0.16233,4.21E-04,15
2014-04-03,0.16227,4.21E-04,15
2014-04-04,0.16283,4.22E-04,15
2014-04-05,0.16278,4.22E-04,15
2014-04-06,0.16233,4.21E-04,15
2014-04-07,0.16211,4.21E-04,15
2014-04-08,0.16144,4.20E-04,15
2014-04-09,0.16031,4.55E-04,16
2014-04-10,0.16023,4.18E-04,15
2014-04-11,0.16032,4.18E-04,15
2014-04-12,0.16002,4.17E-04,15
2014-04-13,0.16036,4.18E-04,15
2014-04-14,0.16155,4.20E-04,15
2014-04-15,0.1633,4.23E-04,15
2014-04-16,0.16427,4.25E-04,15
2014-04-17,0.16535,4.27E-04,15
2014-04-18,0.16527,4.27E-04,15
2014-04-19,0.16602,4.29E-04,15
2014-04-20,0.16567,4.28E-04,15
2014-04-21,0.16463,4.26E-04,15
2014-04-22,0.16318,4.23E-04,15
2014-04-23,0.16179,4.20E-04,15
2014-04-24,0.16072,4.18E-04,15
2014-04-25,0.16022,4.18E-04,15
2014-04-26,0.15954,4.16E-04,15
2014-04-27,0.15972,4.17E-04,15
2014-04-28,0.15965,4.17E-04,15
2014-04-29,0.1592,4.16E-04,15
2014-04-30,0.15908,4.16E-04,15
2014-05-01,0.15876,4.15E-04,15
2014-05-02,0.15919,4.16E-04,15
2014-05-03,0.15898,4.16E-04,15
2014-05-04,0.15947,4.16E-04,15
2014-05-05,0.15929,4.16E-04,15
2014-05-06,0.15951,4.16E-04,15
2014-05-07,0.16,4.17E-04,15
2014-05-08,0.16103,4.19E-04,15
2014-05-09,0.16176,4.20E-04,15
2014-05-10,0.16184,4.20E-04,15
2014-05-11,0.16373,4.24E-04,15
2014-05-12,0.16427,4.25E-04,15
2014-05-13,0.16453,4.26E-04,15
2014-05-14,0.1652,4.27E-04,15
2014-05-15,0.16515,4.27E-04,15
2014-05-16,0.1638,4.24E-04,15
2014-05-17,0.16314,4.23E-04,15
2014-05-18,0.16173,4.20E-04,15
2014-05-19,0.16013,4.17E-04,15
2014-05-20,0.15915,4.16E-04,15
2014-05-21,0.15885,4.15E-04,15
2014-05-22,0.15853,4.15E-04,15
2014-05-23,0.15838,4.15E-04,15
2014-05-24,0.15862,4.15E-04,15
2014-05-25,0.15855,4.15E-04,15
2014-05-26,0.15852,4.15E-04,15
2014-05-27,0.15779,4.14E-04,15
2014-05-28,0.15759,4.13E-04,15
2014-05-29,0.15739,4.13E-04,15
2014-05-30,0.15703,4.13E-04,15
2014-05-31,0.15635,4.12E-04,15
2014-06-01,0.15662,4.12E-04,15
2014-06-02,0.15712,4.19E-04,14
2014-06-03,0.15766,4.14E-04,15
2014-06-04,0.15802,4.52E-04,16
2014-06-05,0.15949,4.16E-04,15
2014-06-06,0.16044,4.18E-04,15
2014-06-07,0.16155,4.20E-04,15
2014-06-08,0.16165,4.20E-04,15
2014-06-09,0.16323,4.23E-04,15
2014-06-10,0.16318,4.23E-04,15
2014-06-11,0.16372,4.24E-04,15
2014-06-12,0.16373,4.24E-04,15
2014-06-13,0.16299,4.23E-04,15
2014-06-14,0.16137,4.20E-04,15
2014-06-15,0.1599,4.17E-04,15
2014-06-16,0.15864,4.15E-04,15
2014-06-17,0.15853,4.15E-04,15
2014-06-18,0.15858,4.15E-04,15
2014-06-19,0.15789,4.14E-04,15
2014-06-20,0.15726,4.13E-04,15
2014-06-21,0.15666,4.12E-04,15
2014-06-22,0.15626,4.12E-04,15
2014-06-23,0.15538,4.10E-04,15
2014-06-24,0.15511,4.10E-04,15
2014-06-25,0.15509,4.10E-04,15
2014-06-26,0.15554,4.11E-04,15
2014-06-27,0.1552,4.10E-04,15
2014-06-28,0.15627,4.12E-04,15
2014-06-29,0.15791,4.71E-04,13
2014-06-30,0.16037,4.18E-04,15
2014-07-01,0.16311,4.23E-04,15
2014-07-02,0.16411,4.25E-04,15
2014-07-03,0.16539,4.27E-04,15
2014-07-04,0.16731,4.32E-04,15
2014-07-05,0.16817,4.34E-04,15
2014-07-06,0.16864,4.35E-04,15
2014-07-07,0.16806,4.33E-04,15
2014-07-08,0.16774,4.33E-04,15
2014-07-09,0.16749,4.32E-04,15
2014-07-10,0.16627,4.29E-04,15
2014-07-11,0.1647,4.26E-04,15
2014-07-12,0.16277,4.22E-04,15
2014-07-13,0.16124,4.19E-04,15
2014-07-14,0.15939,4.16E-04,15
2014-07-15,0.15818,4.14E-04,15
2014-07-16,0.15669,4.12E-04,15
2014-07-17,0.1559,4.11E-04,15
2014-07-18,0.15528,4.10E-04,15
2014-07-19,0.15437,4.09E-04,15
2014-07-20,0.15332,4.08E-04,15
2014-07-21,0.15372,4.08E-04,15
2014-07-22,0.15375,4.08E-04,15
2014-07-23,0.15456,4.09E-04,15
2014-07-24,0.15535,4.10E-04,15
2014-07-25,0.15592,4.11E-04,15
2014-07-26,0.15749,4.13E-04,15
2014-07-27,0.15887,4.15E-04,15
2014-07-28,0.16101,4.19E-04,15
2014-07-29,0.16256,4.22E-04,15
2014-07-30,0.1641,4.25E-04,15
2014-07-31,0.16555,4.28E-04,15
2014-08-01,0.16671,4.30E-04,15
2014-08-02,0.1665,4.30E-04,15
2014-08-03,0.16602,4.29E-04,15
2014-08-04,0.16537,4.27E-04,15
2014-08-05,0.16458,4.26E-04,15
2014-08-06,0.16337,4.23E-04,15
2014-08-07,0.16246,4.22E-04,15
2014-08-08,0.16057,4.18E-04,15
2014-08-09,0.1589,4.15E-04,15
2014-08-10,0.1581,4.14E-04,15
2014-08-11,0.15746,4.13E-04,15
2014-08-12,0.15662,4.12E-04,15
2014-08-13,0.15664,4.12E-04,15
2014-08-14,0.15603,4.11E-04,15
2014-08-15,0.15626,4.12E-04,15
2014-08-16,0.15651,4.12E-04,15
2014-08-17,0.15732,4.13E-04,15
2014-08-18,0.157,4.13E-04,15
2014-08-19,0.15731,4.13E-04,15
2014-08-20,0.15817,4.14E-04,15
2014-08-21,0.15886,4.15E-04,15
2014-08-22,0.15989,4.17E-04,15
2014-08-23,0.16057,4.18E-04,15
2014-08-24,0.16128,4.19E-04,15
2014-08-25,0.16189,4.21E-04,15
2014-08-26,0.16153,4.20E-04,15
2014-08-27,0.16213,4.21E-04,15
2014-08-28,0.1617,4.20E-04,15
2014-08-29,0.16145,4.20E-04,15
2014-08-30,0.16157,4.20E-04,15
2014-08-31,0.16153,4.20E-04,15
2014-09-01,0.16077,4.19E-04,15
2014-09-02,0.16041,4.18E-04,15
2014-09-03,0.15953,4.16E-04,15
2014-09-04,0.15975,4.17E-04,15
2014-09-05,0.15973,4.17E-04,15
2014-09-06,0.16085,4.19E-04,15
2014-09-07,0.16129,4.19E-04,15
2014-09-08,0.16186,4.20E-04,15
2014-09-09,0.16195,4.21E-04,15
2014-09-10,0.16244,4.22E-04,15
2014-09-11,0.16256,4.22E-04,15
2014-09-12,0.1625,4.22E-04,15
2014-09-13,0.16269,4.22E-04,15
2014-09-14,0.16214,4.21E-04,15
2014-09-15,0.16155,4.20E-04,15
2014-09-16,0.16059,4.18E-04,15
2014-09-17,0.16033,4.18E-04,15
2014-09-18,0.16045,4.18E-04,15
2014-09-19,0.16046,4.18E-04,15
2014-09-20,0.16006,4.17E-04,15
2014-09-21,0.16106,4.19E-04,15
2014-09-22,0.16123,4.19E-04,15
2014-09-23,0.16146,4.20E-04,15
2014-09-24,0.16162,4.20E-04,15
2014-09-25,0.16229,4.21E-04,15
2014-09-26,0.16278,4.22E-04,15
2014-09-27,0.16355,4.24E-04,15
2014-09-28,0.16441,4.25E-04,15
2014-09-29,0.16405,4.25E-04,15
2014-09-30,0.16373,4.24E-04,15
2014-10-01,0.16266,4.22E-04,15
2014-10-02,0.16187,4.20E-04,15
2014-10-03,0.16217,4.21E-04,15
2014-10-04,0.16279,4.22E-04,15
2014-10-05,0.16285,4.22E-04,15
2014-10-06,0.16311,4.23E-04,15
2014-10-07,0.16234,4.21E-04,15
2014-10-08,0.16233,4.21E-04,15
2014-10-09,0.1612,4.19E-04,15
2014-10-10,0.16047,4.18E-04,15
2014-10-11,0.15963,4.17E-04,15
2014-10-12,0.15889,4.15E-04,15
2014-10-13,0.15852,4.15E-04,15
2014-10-14,0.15879,4.15E-04,15
2014-10-15,0.15869,4.15E-04,15
2014-10-16,0.15934,4.16E-04,15
2014-10-17,0.16017,4.17E-04,15
2014-10-18,0.16153,4.20E-04,15
2014-10-19,0.16301,4.23E-04,15
2014-10-20,0.16377,4.24E-04,15
2014-10-21,0.16467,4.26E-04,15
2014-10-22,0.16532,4.27E-04,15
2014-10-23,0.16529,4.27E-04,15
2014-10-24,0.16597,4.29E-04,15
2014-10-25,0.16578,4.28E-04,15
2014-10-26,0.16545,4.28E-04,15
2014-10-27,0.16461,4.26E-04,15
2014-10-28,0.16243,4.22E-04,15
2014-10-29,0.16083,4.19E-04,15
2014-10-30,0.16001,4.17E-04,15
2014-10-31,0.15979,4.17E-04,15
2014-11-01,0.15989,4.17E-04,15
2014-11-02,0.16007,4.17E-04,15
2014-11-03,0.15994,4.17E-04,15
2014-11-04,0.15981,4.17E-04,15
2014-11-05,0.16021,4.18E-04,15
2014-11-06,0.16068,4.18E-04,15
2014-11-07,0.16095,4.19E-04,15
2014-11-08,0.16076,4.18E-04,15
2014-11-09,0.16067,4.18E-04,15
2014-11-10,0.16053,4.18E-04,15
2014-11-11,0.16075,4.18E-04,15
2014-11-12,0.16139,4.20E-04,15
2014-11-13,0.16317,4.23E-04,15
2014-11-14,0.16511,4.27E-04,15
2014-11-15,0.16616,4.29E-04,15
2014-11-16,0.16677,4.30E-04,15
2014-11-17,0.16652,4.30E-04,15
2014-11-18,0.167,4.31E-04,15
2014-11-19,0.16631,4.29E-04,15
2014-11-20,0.16628,4.29E-04,15
2014-11-21,0.16562,4.28E-04,15
2014-11-22,0.16494,4.27E-04,15
2014-11-23,0.16418,4.25E-04,15
2014-11-24,0.16348,4.24E-04,15
2014-11-25,0.16203,4.21E-04,15
2014-11-26,0.16271,4.22E-04,15
2014-11-27,0.16367,4.24E-04,15
2014-11-28,0.16471,4.26E-04,15
2014-11-29,0.16453,4.26E-04,15
2014-11-30,0.16412,4.25E-04,15
2014-12-01,0.16334,4.23E-04,15
2014-12-02,0.16245,4.22E-04,15
2014-12-03,0.16199,4.21E-04,15
2014-12-04,0.16189,4.21E-04,15
2014-12-05,0.16113,4.19E-04,15
2014-12-06,0.16037,4.18E-04,15
2014-12-07,0.16014,4.17E-04,15
2014-12-08,0.15977,4.17E-04,15
2014-12-09,0.1605,4.18E-04,15
2014-12-10,0.16149,4.20E-04,15
2014-12-11,0.16354,4.24E-04,15
2014-12-12,0.16491,4.26E-04,15
2014-12-13,0.1663,4.29E-04,15
2014-12-14,0.16685,4.31E-04,15
2014-12-15,0.16678,4.30E-04,15
2014-12-16,0.16755,4.32E-04,15
2014-12-17,0.16787,4.33E-04,15
2014-12-18,0.16801,4.33E-04,15
2014-12-19,0.16763,4.32E-04,15
2014-12-20,0.1671,4.31E-04,15
2014-12-21,0.16557,4.28E-04,15
2014-12-22,0.16433,4.25E-04,15
2014-12-23,0.16321,4.23E-04,15
2014-12-24,0.16196,4.21E-04,15
2014-12-25,0.16153,4.20E-04,15
2014-12-26,0.16131,4.19E-04,15
2014-12-27,0.16069,4.18E-04,15
2014-12-28,0.16061,4.18E-04,15
2014-12-29,0.16061,4.18E-04,15
2014-12-30,0.15998,4.17E-04,15
2014-12-31,0.1598,4.17E-04,15
2015-01-01,0.15985,4.47E-04,16
2015-01-02,0.16015,4.48E-04,16
2015-01-03,0.16055,4.48E-04,16
2015-01-04,0.16061,4.48E-04,16
2015-01-05,0.16087,4.48E-04,16
2015-01-06,0.16185,4.49E-04,16
2015-01-07,0.16282,4.50E-04,16
2015-01-08,0.16446,4.52E-04,16
2015-01-09,0.16561,4.54E-04,16
2015-01-10,0.16602,4.54E-04,16
2015-01-11,0.16638,4.54E-04,16
2015-01-12,0.16628,4.54E-04,16
2015-01-13,0.16602,4.54E-04,16
2015-01-14,0.16589,4.54E-04,16
2015-01-15,0.16498,4.53E-04,16
2015-01-16,0.16429,4.52E-04,16
2015-01-17,0.1626,4.50E-04,16
2015-01-18,0.16162,4.49E-04,16
2015-01-19,0.16054,4.48E-04,16
2015-01-20,0.15957,4.47E-04,16
2015-01-21,0.15848,4.46E-04,16
2015-01-22,0.15802,4.45E-04,16
2015-01-23,0.15745,4.45E-04,16
2015-01-24,0.1577,4.45E-04,16
2015-01-25,0.15794,4.45E-04,16
2015-01-26,0.15899,4.46E-04,16
2015-01-27,0.15961,4.47E-04,16
2015-01-28,0.16108,4.49E-04,16
2015-01-29,0.16262,4.50E-04,16
2015-01-30,0.16393,4.52E-04,16
2015-01-31,0.16432,4.52E-04,16
2015-02-01,0.16408,4.52E-04,16
2015-02-02,0.16445,4.52E-04,16
2015-02-03,0.16491,4.53E-04,16
2015-02-04,0.16565,4.54E-04,16
2015-02-05,0.16587,4.54E-04,16
2015-02-06,0.16605,4.54E-04,16
2015-02-07,0.16582,4.54E-04,16
2015-02-08,0.16558,4.54E-04,16
2015-02-09,0.1657,4.54E-04,16
2015-02-10,0.16504,4.53E-04,16
2015-02-11,0.16436,4.52E-04,16
2015-02-12,0.1639,4.52E-04,16
2015-02-13,0.16287,4.50E-04,16
2015-02-14,0.16173,4.49E-04,16
2015-02-15,0.16002,4.47E-04,16
